"Text" "Text_ID" "TMThermostemsearchedterm" "Lemma" "Lemma_Perc" "KWIC" "Total_Lemma" "Date" "Category" "Short_KWIC" "POS_KWIC" "Current_Date" "TMThermostemsearchedtermID" "Chapter" "Setting"
"183" "Wells_1895_The-Time-Machine_10" "10" "bright" "1607" "63.4425582313462" "my shoulder as i halted and sat down upon the turf i could no longer see the palace of green porcelain and i was in doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very tired too after the excitements of the day so i decided that i would not face it but would pass the night upon the open hill weena i was glad to find was fast asleep i carefully wrapped her in my jacket and sat down beside her to wait for the moonrise the hillside was quiet and deserted but from the black of the wood there came now and then a stir of living things above me shone the stars for the night was very clear i felt a certain sense of friendly comfort in their twinkling all the old constellations had gone from the sky however that slow movement which is imperceptible in a hundred human lifetimes had long since rearranged them in unfamiliar groupings but the milky way it seemed to me was still the same tattered streamer of star dust as of yore southward as i judged it was a very bright red star that was new to me it was even more splendid than our own green sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face of an old friend looking at these stars suddenly dwarfed my own troubles and all the gravities of terrestrial life i thought of their unfathomable distance and the slow inevitable drift of their movements out of the unknown past into the unknown future i thought of the great precessional cycle that the pole of the earth describes only forty times had that silent revolution occurred during all the years that i had traversed and during these few revolutions all the activity all the traditions the complex organisations the nations languages literatures aspirations even the mere memory of man as i knew him had been swept out of existence instead were these frail creatures who had forgotten their high ancestry and the white things of which i went in terror then i thought of the great fear that was between the two species and for the first time with a sudden shiver came the clear knowledge of what the meat i had seen might be yet it was too horrible i looked at little weena sleeping beside me her face white and starlike under the stars and forthwith dismissed the thought through that long night i held my mind off the morlocks as well as i could and whiled away the time by trying to fancy" "2533" "1895" "Light-Rhetoric" "was a very bright red star that" "of yore southward as i judged it was a very bright red star that was new to me it was even" "2018-01-22" "24" "10" "802701"
"184" "Wells_1895_The-Time-Machine_10" "10" "bright" "1634" "64.508487958942" "my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very tired too after the excitements of the day so i decided that i would not face it but would pass the night upon the open hill weena i was glad to find was fast asleep i carefully wrapped her in my jacket and sat down beside her to wait for the moonrise the hillside was quiet and deserted but from the black of the wood there came now and then a stir of living things above me shone the stars for the night was very clear i felt a certain sense of friendly comfort in their twinkling all the old constellations had gone from the sky however that slow movement which is imperceptible in a hundred human lifetimes had long since rearranged them in unfamiliar groupings but the milky way it seemed to me was still the same tattered streamer of star dust as of yore southward as i judged it was a very bright red star that was new to me it was even more splendid than our own green sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face of an old friend looking at these stars suddenly dwarfed my own troubles and all the gravities of terrestrial life i thought of their unfathomable distance and the slow inevitable drift of their movements out of the unknown past into the unknown future i thought of the great precessional cycle that the pole of the earth describes only forty times had that silent revolution occurred during all the years that i had traversed and during these few revolutions all the activity all the traditions the complex organisations the nations languages literatures aspirations even the mere memory of man as i knew him had been swept out of existence instead were these frail creatures who had forgotten their high ancestry and the white things of which i went in terror then i thought of the great fear that was between the two species and for the first time with a sudden shiver came the clear knowledge of what the meat i had seen might be yet it was too horrible i looked at little weena sleeping beside me her face white and starlike under the stars and forthwith dismissed the thought through that long night i held my mind off the morlocks as well as i could and whiled away the time by trying to fancy i could find signs of the old constellations in the new confusion the sky kept very clear except for a hazy cloud or so no doubt i" "2533" "1895" "Light-Rhetoric" "of light one bright planet shone kindly" "sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face of an" "2018-01-22" "24" "10" "802701"
"185" "Wells_1895_The-Time-Machine_10" "10" "dai" "1460" "57.6391630477695" "my neck and closing her eyes tightly pressed her face against my shoulder so we went down a long slope into a valley and there in the dimness i almost walked into a little river this i waded and went up the opposite side of the valley past a number of sleeping houses and by a statuea faun or some such figure _minus_ the head here too were acacias so far i had seen nothing of the morlocks but it was yet early in the night and the darker hours before the old moon rose were still to come from the brow of the next hill i saw a thick wood spreading wide and black before me i hesitated at this i could see no end to it either to the right or the left feeling tiredmy feet in particular were very sorei carefully lowered weena from my shoulder as i halted and sat down upon the turf i could no longer see the palace of green porcelain and i was in doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very tired too after the excitements of the day so i decided that i would not face it but would pass the night upon the open hill weena i was glad to find was fast asleep i carefully wrapped her in my jacket and sat down beside her to wait for the moonrise the hillside was quiet and deserted but from the black of the wood there came now and then a stir of living things above me shone the stars for the night was very clear i felt a certain sense of friendly comfort in their twinkling all the old constellations had gone from the sky however that slow movement which is imperceptible in a hundred human lifetimes had long since rearranged them in unfamiliar groupings but the milky way it seemed to me was still the same tattered streamer of star dust as of yore southward as i judged it was a very bright red star that was new to me it was even more splendid than our own green sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face of an old friend looking at these stars suddenly dwarfed my own troubles and all the gravities of terrestrial life i thought of their unfathomable distance and the slow inevitable drift of their movements out of the unknown past into the unknown future i thought of the great precessional cycle that the pole of the earth describes only forty times had that silent revolution occurred during all the" "2533" "1895" "Light-Rhetoric" "excitements of the day so i decided" "i was very tired too after the excitements of the day so i decided that i would not face it but" "2018-01-22" "25" "10" "802701"
"186" "Wells_1895_The-Time-Machine_10" "10" "dai" "1960" "77.3786024476905" "the years that i had traversed and during these few revolutions all the activity all the traditions the complex organisations the nations languages literatures aspirations even the mere memory of man as i knew him had been swept out of existence instead were these frail creatures who had forgotten their high ancestry and the white things of which i went in terror then i thought of the great fear that was between the two species and for the first time with a sudden shiver came the clear knowledge of what the meat i had seen might be yet it was too horrible i looked at little weena sleeping beside me her face white and starlike under the stars and forthwith dismissed the thought through that long night i held my mind off the morlocks as well as i could and whiled away the time by trying to fancy i could find signs of the old constellations in the new confusion the sky kept very clear except for a hazy cloud or so no doubt i dozed at times then as my vigil wore on came a faintness in the eastward sky like the reflection of some colourless fire and the old moon rose thin and peaked and white and close behind and overtaking it and overflowing it the dawn came pale at first and then growing pink and warm no morlocks had approached us indeed i had seen none upon the hill that night and in the confidence of renewed day it almost seemed to me that my fear had been unreasonable i stood up and found my foot with the loose heel swollen at the ankle and painful under the heel so i sat down again took off my shoes and flung them away i awakened weena and we went down into the wood now green and pleasant instead of black and forbidding we found some fruit wherewith to break our fast we soon met others of the dainty ones laughing and dancing in the sunlight as though there was no such thing in nature as the night and then i thought once more of the meat that i had seen i felt assured now of what it was and from the bottom of my heart i pitied this last feeble rill from the great flood of humanity clearly at some time in the long ago of human decay the morlocks food had run short possibly they had lived on rats and such like vermin even now man is far less discriminating and exclusive in his food than he wasfar less than any monkey his prejudice against human flesh is no deep seated instinct and so these inhuman sons of men i tried to look at the thing in a scientific spirit after all they were less human and more remote than our cannibal ancestors of three or four thousand years ago and the intelligence that would have made this state of things a torment had gone why should i" "2533" "1895" "Light-Rhetoric" "confidence of renewed day it almost seemed" "the hill that night and in the confidence of renewed day it almost seemed to me that my fear had been" "2018-01-22" "25" "10" "802701"
"187" "Wells_1895_The-Time-Machine_10" "10" "light" "1632" "64.4295302013423" "doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very tired too after the excitements of the day so i decided that i would not face it but would pass the night upon the open hill weena i was glad to find was fast asleep i carefully wrapped her in my jacket and sat down beside her to wait for the moonrise the hillside was quiet and deserted but from the black of the wood there came now and then a stir of living things above me shone the stars for the night was very clear i felt a certain sense of friendly comfort in their twinkling all the old constellations had gone from the sky however that slow movement which is imperceptible in a hundred human lifetimes had long since rearranged them in unfamiliar groupings but the milky way it seemed to me was still the same tattered streamer of star dust as of yore southward as i judged it was a very bright red star that was new to me it was even more splendid than our own green sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face of an old friend looking at these stars suddenly dwarfed my own troubles and all the gravities of terrestrial life i thought of their unfathomable distance and the slow inevitable drift of their movements out of the unknown past into the unknown future i thought of the great precessional cycle that the pole of the earth describes only forty times had that silent revolution occurred during all the years that i had traversed and during these few revolutions all the activity all the traditions the complex organisations the nations languages literatures aspirations even the mere memory of man as i knew him had been swept out of existence instead were these frail creatures who had forgotten their high ancestry and the white things of which i went in terror then i thought of the great fear that was between the two species and for the first time with a sudden shiver came the clear knowledge of what the meat i had seen might be yet it was too horrible i looked at little weena sleeping beside me her face white and starlike under the stars and forthwith dismissed the thought through that long night i held my mind off the morlocks as well as i could and whiled away the time by trying to fancy i could find signs of the old constellations in the new confusion the sky kept very clear except for a hazy cloud or so no" "2533" "1895" "Light-Rhetoric" "scintillating points of light one bright planet" "own green sirius and amid all these scintillating points of light one bright planet shone kindly and steadily like the face" "2018-01-22" "27" "10" "802701"
"188" "Wells_1895_The-Time-Machine_10" "10" "light" "2474" "97.6707461508093" "preserved and preyed uponprobably saw to the breeding of and there was weena dancing at my side then i tried to preserve myself from the horror that was coming upon me by regarding it as a rigorous punishment of human selfishness man had been content to live in ease and delight upon the labours of his fellow man had taken necessity as his watchword and excuse and in the fullness of time necessity had come home to him i even tried a carlyle like scorn of this wretched aristocracy in decay but this attitude of mind was impossible however great their intellectual degradation the eloi had kept too much of the human form not to claim my sympathy and to make me perforce a sharer in their degradation and their fear i had at that time very vague ideas as to the course i should pursue my first was to secure some safe place of refuge and to make myself such arms of metal or stone as i could contrive that necessity was immediate in the next place i hoped to procure some means of fire so that i should have the weapon of a torch at hand for nothing i knew would be more efficient against these morlocks then i wanted to arrange some contrivance to break open the doors of bronze under the white sphinx i had in mind a battering ram i had a persuasion that if i could enter those doors and carry a blaze of light before me i should discover the time machine and escape i could not imagine the morlocks were strong enough to move it far away weena i had resolved to bring with me to our own time and turning such schemes over in my mind i pursued our way towards the building which my fancy had chosen as our dwelling NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA" "2533" "1895" "Light-Rhetoric" "a blaze of light before me i" "i could enter those doors and carry a blaze of light before me i should discover the time machine and escape" "2018-01-22" "27" "10" "802701"
"189" "Wells_1895_The-Time-Machine_10" "10" "dark" "150" "5.92183181997631" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis was all wrong the upperworld people might once have been the favoured aristocracy and the morlocks their mechanical servants but that had long since passed away the two species that had resulted from the evolution of man were sliding down towards or had already arrived at an altogether new relationship the eloi like the carlovignan kings had decayed to a mere beautiful futility they still possessed the earth on sufferance since the morlocks subterranean for innumerable generations had come at last to find the daylit surface intolerable and the morlocks made their garments i inferred and maintained them in their habitual needs perhaps through the survival of an old habit of service they did it as a standing horse paws with his foot or as a man enjoys killing animals in sport because ancient and departed necessities had impressed it on the organism but clearly the old" "2533" "1895" "Dark-Rhetoric" "it was the darkness of the new" "the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my" "2018-01-22" "46" "10" "802701"
"190" "Wells_1895_The-Time-Machine_10" "10" "dark" "170" "6.71140939597315" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis was all wrong the upperworld people might once have been the favoured aristocracy and the morlocks their mechanical servants but that had long since passed away the two species that had resulted from the evolution of man were sliding down towards or had already arrived at an altogether new relationship the eloi like the carlovignan kings had decayed to a mere beautiful futility they still possessed the earth on sufferance since the morlocks subterranean for innumerable generations had come at last to find the daylit surface intolerable and the morlocks made their garments i inferred and maintained them in their habitual needs perhaps through the survival of an old habit of service they did it as a standing horse paws with his foot or as a man enjoys killing animals in sport because ancient and departed necessities had impressed it on the organism but clearly the old order was already in part reversed the nemesis of the delicate ones was creeping on apace ages ago thousands of" "2533" "1895" "Dark-Rhetoric" "remarks about the dark nights it was" "my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem" "2018-01-22" "46" "10" "802701"
"191" "Wells_1895_The-Time-Machine_10" "10" "dark" "186" "7.34307145677063" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis was all wrong the upperworld people might once have been the favoured aristocracy and the morlocks their mechanical servants but that had long since passed away the two species that had resulted from the evolution of man were sliding down towards or had already arrived at an altogether new relationship the eloi like the carlovignan kings had decayed to a mere beautiful futility they still possessed the earth on sufferance since the morlocks subterranean for innumerable generations had come at last to find the daylit surface intolerable and the morlocks made their garments i inferred and maintained them in their habitual needs perhaps through the survival of an old habit of service they did it as a standing horse paws with his foot or as a man enjoys killing animals in sport because ancient and departed necessities had impressed it on the organism but clearly the old order was already in part reversed the nemesis of the delicate ones was creeping on apace ages ago thousands of generations ago man had thrust his brother man out of the ease and the sunshine and" "2533" "1895" "Dark-Rhetoric" "what the coming dark nights might mean" "such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each" "2018-01-22" "46" "10" "802701"
"192" "Wells_1895_The-Time-Machine_10" "10" "dark" "204" "8.05369127516778" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis was all wrong the upperworld people might once have been the favoured aristocracy and the morlocks their mechanical servants but that had long since passed away the two species that had resulted from the evolution of man were sliding down towards or had already arrived at an altogether new relationship the eloi like the carlovignan kings had decayed to a mere beautiful futility they still possessed the earth on sufferance since the morlocks subterranean for innumerable generations had come at last to find the daylit surface intolerable and the morlocks made their garments i inferred and maintained them in their habitual needs perhaps through the survival of an old habit of service they did it as a standing horse paws with his foot or as a man enjoys killing animals in sport because ancient and departed necessities had impressed it on the organism but clearly the old order was already in part reversed the nemesis of the delicate ones was creeping on apace ages ago thousands of generations ago man had thrust his brother man out of the ease and the sunshine and now that brother was coming backchanged already the eloi had begun to learn one old lesson anew they" "2533" "1895" "Dark-Rhetoric" "longer interval of darkness and i now" "the wane each night there was a longer interval of darkness and i now understood to some slight degree at least" "2018-01-22" "46" "10" "802701"
"193" "Wells_1895_The-Time-Machine_10" "10" "dark" "227" "8.96170548756415" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis was all wrong the upperworld people might once have been the favoured aristocracy and the morlocks their mechanical servants but that had long since passed away the two species that had resulted from the evolution of man were sliding down towards or had already arrived at an altogether new relationship the eloi like the carlovignan kings had decayed to a mere beautiful futility they still possessed the earth on sufferance since the morlocks subterranean for innumerable generations had come at last to find the daylit surface intolerable and the morlocks made their garments i inferred and maintained them in their habitual needs perhaps through the survival of an old habit of service they did it as a standing horse paws with his foot or as a man enjoys killing animals in sport because ancient and departed necessities had impressed it on the organism but clearly the old order was already in part reversed the nemesis of the delicate ones was creeping on apace ages ago thousands of generations ago man had thrust his brother man out of the ease and the sunshine and now that brother was coming backchanged already the eloi had begun to learn one old lesson anew they were becoming reacquainted with fear and suddenly there came into my head the memory of the meat i had seen in the underworld" "2533" "1895" "Dark-Rhetoric" "people for the dark i wondered vaguely" "of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that" "2018-01-22" "46" "10" "802701"
"194" "Wells_1895_The-Time-Machine_10" "10" "dark" "1115" "44.0189498618239" "on either hand to pick flowers to stick in my pockets my pockets had always puzzled weena but at the last she had concluded that they were an eccentric kind of vases for floral decoration at least she utilised them for that purpose and that reminds me in changing my jacket i found _the time traveller paused put his hand into his pocket and silently placed two withered flowers not unlike very large white mallows upon the little table then he resumed his narrative as the hush of evening crept over the world and we proceeded over the hill crest towards wimbledon weena grew tired and wanted to return to the house of grey stone but i pointed out the distant pinnacles of the palace of green porcelain to her and contrived to make her understand that we were seeking a refuge there from her fear you know that great pause that comes upon things before the dusk even the breeze stops in the trees to me there is always an air of expectation about that evening stillness the sky was clear remote and empty save for a few horizontal bars far down in the sunset well that night the expectation took the colour of my fears in that darkling calm my senses seemed preternaturally sharpened i fancied i could even feel the hollowness of the ground beneath my feet could indeed almost see through it the morlocks on their ant hill going hither and thither and waiting for the dark in my excitement i fancied that they would receive my invasion of their burrows as a declaration of war and why had they taken my time machine so we went on in the quiet and the twilight deepened into night the clear blue of the distance faded and one star after another came out the ground grew dim and the trees black weenas fears and her fatigue grew upon her i took her in my arms and talked to her and caressed her then as the darkness grew deeper she put her arms round my neck and closing her eyes tightly pressed her face against my shoulder so we went down a long slope into a valley and there in the dimness i almost walked into a little river this i waded and went up the opposite side of the valley past a number of sleeping houses and by a statuea faun or some such figure _minus_ the head here too were acacias so far i had seen nothing of the morlocks but it was yet early in the night and the darker hours before the old moon rose were still to come from the brow of the next hill i saw a thick wood spreading wide and black before me i hesitated at this i could see no end to it either to the right or the left feeling tiredmy feet in particular were very sorei carefully lowered weena from my shoulder as i halted and sat down upon" "2533" "1895" "Dark-Rhetoric" "waiting for the dark in my excitement" "ant hill going hither and thither and waiting for the dark in my excitement i fancied that they would receive my" "2018-01-22" "46" "10" "802701"
"195" "Wells_1895_The-Time-Machine_10" "10" "dark" "1202" "47.4536123174102" "of evening crept over the world and we proceeded over the hill crest towards wimbledon weena grew tired and wanted to return to the house of grey stone but i pointed out the distant pinnacles of the palace of green porcelain to her and contrived to make her understand that we were seeking a refuge there from her fear you know that great pause that comes upon things before the dusk even the breeze stops in the trees to me there is always an air of expectation about that evening stillness the sky was clear remote and empty save for a few horizontal bars far down in the sunset well that night the expectation took the colour of my fears in that darkling calm my senses seemed preternaturally sharpened i fancied i could even feel the hollowness of the ground beneath my feet could indeed almost see through it the morlocks on their ant hill going hither and thither and waiting for the dark in my excitement i fancied that they would receive my invasion of their burrows as a declaration of war and why had they taken my time machine so we went on in the quiet and the twilight deepened into night the clear blue of the distance faded and one star after another came out the ground grew dim and the trees black weenas fears and her fatigue grew upon her i took her in my arms and talked to her and caressed her then as the darkness grew deeper she put her arms round my neck and closing her eyes tightly pressed her face against my shoulder so we went down a long slope into a valley and there in the dimness i almost walked into a little river this i waded and went up the opposite side of the valley past a number of sleeping houses and by a statuea faun or some such figure _minus_ the head here too were acacias so far i had seen nothing of the morlocks but it was yet early in the night and the darker hours before the old moon rose were still to come from the brow of the next hill i saw a thick wood spreading wide and black before me i hesitated at this i could see no end to it either to the right or the left feeling tiredmy feet in particular were very sorei carefully lowered weena from my shoulder as i halted and sat down upon the turf i could no longer see the palace of green porcelain and i was in doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very" "2533" "1895" "Dark-Rhetoric" "then as the darkness grew deeper she" "and talked to her and caressed her then as the darkness grew deeper she put her arms round my neck and" "2018-01-22" "46" "10" "802701"
"196" "Wells_1895_The-Time-Machine_10" "10" "dim" "1173" "46.3087248322148" "his hand into his pocket and silently placed two withered flowers not unlike very large white mallows upon the little table then he resumed his narrative as the hush of evening crept over the world and we proceeded over the hill crest towards wimbledon weena grew tired and wanted to return to the house of grey stone but i pointed out the distant pinnacles of the palace of green porcelain to her and contrived to make her understand that we were seeking a refuge there from her fear you know that great pause that comes upon things before the dusk even the breeze stops in the trees to me there is always an air of expectation about that evening stillness the sky was clear remote and empty save for a few horizontal bars far down in the sunset well that night the expectation took the colour of my fears in that darkling calm my senses seemed preternaturally sharpened i fancied i could even feel the hollowness of the ground beneath my feet could indeed almost see through it the morlocks on their ant hill going hither and thither and waiting for the dark in my excitement i fancied that they would receive my invasion of their burrows as a declaration of war and why had they taken my time machine so we went on in the quiet and the twilight deepened into night the clear blue of the distance faded and one star after another came out the ground grew dim and the trees black weenas fears and her fatigue grew upon her i took her in my arms and talked to her and caressed her then as the darkness grew deeper she put her arms round my neck and closing her eyes tightly pressed her face against my shoulder so we went down a long slope into a valley and there in the dimness i almost walked into a little river this i waded and went up the opposite side of the valley past a number of sleeping houses and by a statuea faun or some such figure _minus_ the head here too were acacias so far i had seen nothing of the morlocks but it was yet early in the night and the darker hours before the old moon rose were still to come from the brow of the next hill i saw a thick wood spreading wide and black before me i hesitated at this i could see no end to it either to the right or the left feeling tiredmy feet in particular were very sorei carefully lowered weena from my shoulder as i halted and sat down upon the turf i could no longer see the palace of green porcelain and i was in doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger" "2533" "1895" "Dark-Rhetoric" "the ground grew dim and the trees" "and one star after another came out the ground grew dim and the trees black weenas fears and her fatigue grew" "2018-01-22" "47" "10" "802701"
"197" "Wells_1895_The-Time-Machine_10" "10" "dim" "1237" "48.8353730754047" "of the palace of green porcelain to her and contrived to make her understand that we were seeking a refuge there from her fear you know that great pause that comes upon things before the dusk even the breeze stops in the trees to me there is always an air of expectation about that evening stillness the sky was clear remote and empty save for a few horizontal bars far down in the sunset well that night the expectation took the colour of my fears in that darkling calm my senses seemed preternaturally sharpened i fancied i could even feel the hollowness of the ground beneath my feet could indeed almost see through it the morlocks on their ant hill going hither and thither and waiting for the dark in my excitement i fancied that they would receive my invasion of their burrows as a declaration of war and why had they taken my time machine so we went on in the quiet and the twilight deepened into night the clear blue of the distance faded and one star after another came out the ground grew dim and the trees black weenas fears and her fatigue grew upon her i took her in my arms and talked to her and caressed her then as the darkness grew deeper she put her arms round my neck and closing her eyes tightly pressed her face against my shoulder so we went down a long slope into a valley and there in the dimness i almost walked into a little river this i waded and went up the opposite side of the valley past a number of sleeping houses and by a statuea faun or some such figure _minus_ the head here too were acacias so far i had seen nothing of the morlocks but it was yet early in the night and the darker hours before the old moon rose were still to come from the brow of the next hill i saw a thick wood spreading wide and black before me i hesitated at this i could see no end to it either to the right or the left feeling tiredmy feet in particular were very sorei carefully lowered weena from my shoulder as i halted and sat down upon the turf i could no longer see the palace of green porcelain and i was in doubt of my direction i looked into the thickness of the wood and thought of what it might hide under that dense tangle of branches one would be out of sight of the stars even were there no other lurking dangera danger i did not care to let my imagination loose uponthere would still be all the roots to stumble over and the tree boles to strike against i was very tired too after the excitements of the day so i decided that i would not face it but would pass the night upon the open hill weena i was glad to find was fast asleep" "2533" "1895" "Dark-Rhetoric" "there in the dimness i almost walked" "a long slope into a valley and there in the dimness i almost walked into a little river this i waded" "2018-01-22" "47" "10" "802701"
"198" "Wells_1895_The-Time-Machine_10" "10" "night" "3" "0.118436636399526" "x when night came now indeed i seemed in a worse case than before hitherto except during my nights anguish at the loss of the time machine i had felt a sustaining hope of ultimate escape but that hope was staggered by these new discoveries hitherto i had merely thought myself impeded by the childish simplicity of the little people and by some unknown forces which i had only to understand to overcome but there was an altogether new element in the sickening quality of the morlocksa something inhuman and malign instinctively i loathed them before i had felt as a man might feel who had fallen into a pit my concern was with the pit and how to get out of it now i felt like a beast in a trap whose enemy would come upon him soon the enemy i dreaded may surprise you it was the darkness of the new moon weena had put this into my head by some at first incomprehensible remarks about the dark nights it was not now such a very difficult problem to guess what the coming dark nights might mean the moon was on the wane each night there was a longer interval of darkness and i now understood to some slight degree at least the reason of the fear of the little upperworld people for the dark i wondered vaguely what foul villainy it might be that the morlocks did under the new moon i felt pretty sure now that my second hypothesis" "2533" "1895" "Dark-Rhetoric" "x when night came now indeed" "x when night came now indeed i seemed in a worse case than" "2018-01-22" "50" "10" "802701"
